business_id,instructed_lawyer_id,transaction_id,relevant_price,commission_rate,transaction_type,created_at,instructed_at,notified_at,number_of_quotes,legal_area,international_lawyer,enterprise,cost_of_acquisition,cost_of_service
19717,190,1968,430.3321786,0.15,first,2016/09/30,2016/10/10,2016/10/10,4,Employment,0,0,132.3271449,24.74410027
19775,168,2438,376.5406563,0.15,first,2016/09/30,2017/01/26,2017/01/26,4,Intellectual Property,0,0,132.3271449,24.74410027
19859,33,1981,1022.038924,0.15,first,2016/10/02,2016/10/14,2016/10/14,4,Commercial Law,0,0,132.3271449,24.74410027
19859,33,2108,766.5291931,0.15,back-to-lawyer,2016/10/02,2016/10/14,2016/11/05,4,Commercial Law,0,0,132.3271449,0
19945,238,5058,968.2474018,0.15,first,2016/10/03,2018/02/28,2018/02/28,7,Corporate Law,0,0,132.3271449,24.74410027
19965,155,1976,968.2474018,0.15,first,2016/10/03,2016/10/12,2016/10/12,2,Corporate Law,0,0,132.3271449,24.74410027
20025,301,4631,188.2703281,0.15,back-to-lawyer,2016/10/04,2016/11/02,2018/01/17,4,Commercial Law,0,0,132.3271449,0
20025,301,2094,699.2897902,0.15,first,2016/10/04,2016/11/02,2016/11/02,4,Commercial Law,0,0,132.3271449,24.74410027
20053,226,2053,268.9576116,0.15,first,2016/10/04,2016/10/28,2016/10/28,4,Litigation & Dispute Resolution,0,0,132.3271449,24.74410027
20207,301,2007,591.7067456,0.15,first,2016/10/06,2016/10/20,2016/10/20,4,IT & E-commerce,0,0,132.3271449,24.74410027
20405,33,2690,1022.038924,0.15,first,2016/10/10,2017/03/13,2017/03/13,4,IT & E-commerce,0,0,132.3271449,24.74410027
20419,227,2181,424.9530264,0.15,first,2016/10/10,2016/11/25,2016/11/25,2,Commercial Law,0,0,132.3271449,24.74410027
20427,190,2819,1183.413491,0.15,back-to-lawyer,2016/10/10,2016/10/26,2017/03/28,3,Employment,0,0,132.3271449,0
20427,190,2820,806.8728349,0.15,back-to-lawyer,2016/10/10,2016/10/26,2017/03/28,3,Employment,0,0,132.3271449,0
20427,190,2821,537.9152232,0.15,back-to-lawyer,2016/10/10,2016/10/26,2017/03/28,3,Employment,0,0,132.3271449,0
20427,190,2818,1183.413491,0.15,back-to-lawyer,2016/10/10,2016/10/26,2017/03/28,3,Employment,0,0,132.3271449,0
20427,190,2031,806.8728349,0.15,first,2016/10/10,2016/10/26,2016/10/26,3,Employment,0,0,132.3271449,24.74410027
20443,19,2071,268.9576116,0.15,first,2016/10/10,2016/10/31,2016/10/31,3,Litigation & Dispute Resolution,0,0,132.3271449,24.74410027
20443,19,3668,4249.530264,0.15,back-to-lawyer,2016/10/10,2016/10/31,2017/08/15,3,Litigation & Dispute Resolution,0,0,132.3271449,0
20475,132,2040,968.2474018,0.15,first,2016/10/11,2016/10/27,2016/10/27,4,Property,0,0,132.3271449,24.74410027
20475,132,4729,981.6952824,0.15,back-to-lawyer,2016/10/11,2016/10/27,2018/01/26,4,Property,0,0,132.3271449,0
20505,301,3278,193.6494804,0.15,back-to-lawyer,2016/10/11,2016/10/17,2017/06/05,3,IT & E-commerce,0,0,132.3271449,0
20505,301,1994,699.2897902,0.15,first,2016/10/11,2016/10/17,2016/10/17,3,IT & E-commerce,0,0,132.3271449,24.74410027
20585,226,1995,448.083381,0.15,first,2016/10/12,2016/10/18,2016/10/18,5,Employment,0,0,132.3271449,24.74410027
20599,184,2020,564.8109844,0.15,first,2016/10/12,2016/10/21,2016/10/21,4,Funding/Shares,0,0,132.3271449,24.74410027
20627,155,2228,322.7491339,0.15,first,2016/10/12,2016/11/30,2016/11/30,7,Commercial Law,0,0,132.3271449,24.74410027
20671,217,2360,2259.243938,0.15,first,2016/10/12,2017/01/11,2017/01/11,5,Immigration,0,0,132.3271449,24.74410027
20679,370,1998,968.2474018,0.15,first,2016/10/13,2016/10/19,2016/10/19,5,Property,0,0,132.3271449,24.74410027
20689,301,2006,591.7067456,0.15,first,2016/10/13,2016/10/20,2016/10/20,3,IT & E-commerce,0,0,132.3271449,24.74410027
20901,132,2063,1828.911759,0.15,first,2016/10/17,2016/10/31,2016/10/31,5,Corporate Law,0,0,132.3271449,24.74410027
20933,330,2608,806.8728349,0.15,first,2016/10/17,2017/02/28,2017/02/28,5,Consumer,0,0,132.3271449,24.74410027
20953,155,2024,295.8533728,0.15,first,2016/10/17,2016/10/25,2016/10/25,4,Commercial Law,0,0,132.3271449,24.74410027
2545,37,2230,1721.328714,0.15,first,2016/10/17,2016/11/30,2016/11/30,4,Commercial Law,0,0,132.3271449,24.74410027
21057,374,2097,2420.618505,0.15,first,2016/10/18,2016/11/02,2016/11/02,5,Financial Services,0,0,132.3271449,24.74410027
21079,227,2016,317.3699817,0.15,first,2016/10/18,2016/10/21,2016/10/21,3,Funding/Shares,0,0,132.3271449,24.74410027
21093,217,2599,2474.410027,0.15,first,2016/10/18,2017/02/27,2017/02/27,5,Immigration,0,0,132.3271449,24.74410027
21151,342,2004,1290.996536,0.15,first,2016/10/18,2016/10/20,2016/10/20,5,Corporate Law,0,0,132.3271449,24.74410027
13239,217,2597,5486.735277,0.15,back-to-lexoo,2016/10/19,2017/02/27,2017/02/27,5,Immigration,0,0,132.3271449,24.74410027
21323,237,3946,264.2024411,0.15,back-to-lawyer,2016/10/20,2016/10/31,2017/09/29,6,IT & E-commerce,0,0,132.3271449,0
21323,237,2073,3863.651399,0.15,first,2016/10/20,2016/10/31,2016/10/31,6,IT & E-commerce,0,0,132.3271449,24.74410027
21323,237,3712,960.5014226,0.15,back-to-lawyer,2016/10/20,2016/10/31,2017/08/23,6,IT & E-commerce,0,0,132.3271449,0
21323,237,4116,212.2398305,0.15,back-to-lawyer,2016/10/20,2016/10/31,2017/10/27,6,IT & E-commerce,0,0,132.3271449,0
21323,237,4350,518.8837827,0.15,back-to-lawyer,2016/10/20,2016/10/31,2017/11/28,6,IT & E-commerce,0,0,132.3271449,0
21323,237,4550,174.4459069,0.15,back-to-lawyer,2016/10/20,2016/10/31,2018/01/05,6,IT & E-commerce,0,0,132.3271449,0
21351,301,2368,591.7067456,0.15,first,2016/10/20,2017/01/12,2017/01/12,7,IT & E-commerce,0,0,132.3271449,24.74410027
21369,227,2115,914.4558795,0.15,first,2016/10/20,2016/11/08,2016/11/08,4,Corporate Law,0,0,132.3271449,24.74410027
21369,227,5055,1280.238231,0.15,back-to-lawyer,2016/10/20,2016/11/08,2018/02/28,4,Corporate Law,0,0,132.3271449,0
21399,132,2100,968.2474018,0.15,first,2016/10/21,2016/11/03,2016/11/03,5,Property,0,0,132.3271449,24.74410027
21401,148,2087,860.6643572,0.15,first,2016/10/21,2016/10/31,2016/10/31,5,Commercial Law,0,0,132.3271449,24.74410027
21483,132,3058,726.1855514,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3059,672.3940291,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3062,1124.823765,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3149,672.3940291,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/05/16,7,Corporate Law,0,0,132.3271449,0
21483,132,3156,802.3435887,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/05/16,7,Corporate Law,0,0,132.3271449,0
21483,132,3870,1290.996536,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/09/18,7,Corporate Law,0,0,132.3271449,0
21483,132,3181,726.1855514,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/05/19,7,Corporate Law,0,0,132.3271449,0
21483,132,3720,887.5601184,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/08/25,7,Corporate Law,0,0,132.3271449,0
21483,132,3057,726.1855514,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3060,672.3940291,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3063,1124.823765,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3061,672.3940291,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3157,672.3940291,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/05/16,7,Corporate Law,0,0,132.3271449,0
21483,132,2252,3227.491339,0.15,first,2016/10/22,2016/12/07,2016/12/07,7,Corporate Law,0,0,132.3271449,24.74410027
21483,132,3056,672.3940291,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/04/28,7,Corporate Law,0,0,132.3271449,0
21483,132,3148,726.1855514,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/05/16,7,Corporate Law,0,0,132.3271449,0
21483,132,3420,887.5601184,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/06/30,7,Corporate Law,0,0,132.3271449,0
21483,132,4056,715.4272469,0.15,back-to-lawyer,2016/10/22,2016/12/07,2017/10/17,7,Corporate Law,0,0,132.3271449,0
21079,227,2282,89.65970941,0.15,back-to-lawyer,2016/10/23,2016/10/28,2016/12/19,2,Corporate Law,0,0,132.3271449,0
21079,227,2047,699.2897902,0.15,back-to-lexoo,2016/10/23,2016/10/28,2016/10/28,2,Corporate Law,0,0,132.3271449,24.74410027
21491,301,2121,699.2897902,0.15,first,2016/10/23,2016/11/10,2016/11/10,4,IT & E-commerce,0,0,132.3271449,24.74410027
21715,329,2083,430.3321786,0.15,first,2016/10/26,2016/10/31,2016/10/31,4,Commercial Law,0,0,132.3271449,24.74410027
21715,329,3249,1290.996536,0.15,back-to-lawyer,2016/10/26,2016/10/31,2017/05/31,4,Commercial Law,0,0,132.3271449,0
21759,301,2105,591.7067456,0.15,first,2016/10/26,2016/11/04,2016/11/04,4,Commercial Law,0,0,132.3271449,24.74410027
21867,144,2200,322.7491339,0.15,first,2016/10/27,2016/11/29,2016/11/29,6,Intellectual Property,0,0,132.3271449,24.74410027
4141,226,2098,371.161504,0.15,back-to-lexoo,2016/10/28,2016/11/03,2016/11/03,1,Employment,0,0,132.3271449,24.74410027
21967,44,2138,5325.36071,0.15,first,2016/10/28,2016/11/16,2016/11/16,5,Immigration,0,0,132.3271449,24.74410027
22055,279,2440,215.1660893,0.15,first,2016/10/29,2017/01/27,2017/01/27,5,Intellectual Property,0,0,132.3271449,24.74410027
22083,330,2553,1016.659772,0.15,first,2016/10/30,2017/02/23,2017/02/23,5,Consumer,0,0,132.3271449,24.74410027
22109,44,5373,806.8728349,0.15,back-to-lawyer,2016/10/30,2017/09/25,2018/04/09,4,Immigration,0,0,132.3271449,0
22109,44,3897,4249.530264,0.15,first,2016/10/30,2017/09/25,2017/09/25,4,Immigration,0,0,132.3271449,24.74410027
22127,139,2059,985.9986042,0.15,first,2016/10/31,2016/10/31,2016/10/31,1,Other,0,0,132.3271449,24.74410027
22165,301,2157,591.7067456,0.15,first,2016/10/31,2016/11/21,2016/11/21,5,IT & E-commerce,0,0,132.3271449,24.74410027
22219,227,2212,1070.451294,0.15,first,2016/11/01,2016/11/29,2016/11/29,5,IT & E-commerce,0,0,132.3271449,24.74410027
22253,364,2111,806.8728349,0.15,first,2016/11/01,2016/11/07,2016/11/07,6,IT & E-commerce,0,0,132.3271449,24.74410027
22307,155,2120,1075.830446,0.15,first,2016/11/01,2016/11/09,2016/11/09,4,Funding/Shares,0,0,132.3271449,24.74410027
22311,155,2129,1828.911759,0.15,first,2016/11/01,2016/11/12,2016/11/12,4,Corporate Law,0,0,132.3271449,24.74410027
22311,155,2641,161.374567,0.15,back-to-lawyer,2016/11/01,2016/11/12,2017/02/28,4,Corporate Law,0,0,132.3271449,0
22311,155,2642,322.7491339,0.15,back-to-lawyer,2016/11/01,2016/11/12,2017/02/28,4,Corporate Law,0,0,132.3271449,0
22436,170,2165,376.5406563,0.15,first,2016/11/02,2016/11/21,2016/11/21,4,Commercial Law,0,0,132.3271449,24.74410027
22472,301,2122,699.2897902,0.15,first,2016/11/02,2016/11/10,2016/11/10,5,IT & E-commerce,0,0,132.3271449,24.74410027
22518,132,2102,968.2474018,0.15,first,2016/11/03,2016/11/03,2016/11/03,5,Property,0,0,132.3271449,24.74410027
22528,33,2136,228.6139699,0.15,first,2016/11/03,2016/11/16,2016/11/16,6,IT & E-commerce,0,0,132.3271449,24.74410027
22528,33,2677,914.4558795,0.15,back-to-lawyer,2016/11/03,2016/11/16,2017/03/09,6,IT & E-commerce,0,0,132.3271449,0
22566,234,2354,1290.996536,0.15,first,2016/11/03,2017/01/11,2017/01/11,5,Property,0,0,132.3271449,24.74410027
22640,301,2713,134.4788058,0.15,back-to-lawyer,2016/11/04,2016/11/10,2017/03/16,5,IT & E-commerce,0,0,132.3271449,0
22640,301,2124,699.2897902,0.15,first,2016/11/04,2016/11/10,2016/11/10,5,IT & E-commerce,0,0,132.3271449,24.74410027
22528,170,2164,2259.243938,0.15,back-to-lexoo,2016/11/04,2016/11/21,2016/11/21,3,Corporate Law,0,0,132.3271449,24.74410027
22668,170,2296,376.5406563,0.15,first,2016/11/04,2016/12/21,2016/12/21,6,Commercial Law,0,0,132.3271449,24.74410027
22668,170,4800,376.5406563,0.15,back-to-lawyer,2016/11/04,2016/12/21,2018/01/31,6,Commercial Law,0,0,132.3271449,0
22742,170,2529,1022.038924,0.15,first,2016/11/06,2017/02/13,2017/02/13,5,Corporate Law,0,0,132.3271449,24.74410027
22848,404,4751,1075.830446,0.15,back-to-lexoo,2016/11/07,2018/01/30,2018/01/30,4,Funding/Shares,1,0,132.3271449,24.74410027
22880,205,3086,167.8295497,0.15,back-to-lawyer,2016/11/08,2016/11/17,2017/05/03,5,Intellectual Property,0,0,132.3271449,0
22880,205,2140,484.1237009,0.15,first,2016/11/08,2016/11/17,2016/11/17,5,Intellectual Property,0,0,132.3271449,24.74410027
22880,205,3541,484.1237009,0.15,back-to-lawyer,2016/11/08,2016/11/17,2017/07/27,5,Intellectual Property,0,0,132.3271449,0
22880,205,3756,645.4982679,0.15,back-to-lawyer,2016/11/08,2016/11/17,2017/08/31,5,Intellectual Property,0,0,132.3271449,0
22880,205,3857,645.4982679,0.15,back-to-lawyer,2016/11/08,2016/11/17,2017/09/14,5,Intellectual Property,0,0,132.3271449,0
22898,404,4750,1075.830446,0.15,back-to-lawyer,2016/11/08,2018/01/30,2018/01/30,3,IT & E-commerce,1,0,132.3271449,0
22898,404,4749,1506.162625,0.15,first,2016/11/08,2018/01/30,2018/01/30,3,IT & E-commerce,1,0,132.3271449,24.74410027
22902,329,2785,484.1237009,0.15,back-to-lawyer,2016/11/08,2016/11/10,2017/03/28,5,IT & E-commerce,0,0,132.3271449,0
22902,329,2126,699.2897902,0.15,first,2016/11/08,2016/11/10,2016/11/10,5,IT & E-commerce,0,0,132.3271449,24.74410027
22902,329,3913,537.9152232,0.15,back-to-lawyer,2016/11/08,2016/11/10,2017/09/26,5,IT & E-commerce,0,0,132.3271449,0
22910,329,2167,1344.788058,0.15,first,2016/11/08,2016/11/21,2016/11/21,5,Corporate Law,0,0,132.3271449,24.74410027
22910,329,3274,4895.028532,0.15,back-to-lawyer,2016/11/08,2016/11/21,2017/05/31,5,Corporate Law,0,0,132.3271449,0
22910,329,4838,1775.120237,0.15,back-to-lawyer,2016/11/08,2016/11/21,2018/02/06,5,Corporate Law,0,0,132.3271449,0
22910,329,3936,1828.911759,0.15,back-to-lawyer,2016/11/08,2016/11/21,2017/09/28,5,Corporate Law,0,0,132.3271449,0
22910,329,4281,242.0618505,0.15,back-to-lawyer,2016/11/08,2016/11/21,2017/11/16,5,Corporate Law,0,0,132.3271449,0
22910,329,4491,1613.74567,0.15,back-to-lawyer,2016/11/08,2016/11/21,2017/12/20,5,Corporate Law,0,0,132.3271449,0
22910,329,4280,1371.683819,0.15,back-to-lawyer,2016/11/08,2016/11/21,2017/11/16,5,Corporate Law,0,0,132.3271449,0
11951,170,2163,376.5406563,0.15,back-to-lexoo,2016/11/08,2016/11/21,2016/11/21,2,IT & E-commerce,0,0,132.3271449,24.74410027
22978,132,2125,3765.406563,0.15,first,2016/11/08,2016/11/10,2016/11/10,5,Corporate Law,0,0,132.3271449,24.74410027
22990,132,2194,914.4558795,0.15,first,2016/11/08,2016/11/29,2016/11/29,5,Property,0,0,132.3271449,24.74410027
23146,132,2197,968.2474018,0.15,first,2016/11/10,2016/11/29,2016/11/29,4,Property,0,0,132.3271449,24.74410027
23238,238,2209,645.4982679,0.15,first,2016/11/11,2016/11/29,2016/11/29,3,Funding/Shares,0,0,132.3271449,24.74410027
23368,148,2516,860.6643572,0.15,first,2016/11/14,2017/02/09,2017/02/09,4,Financial Services,0,0,132.3271449,24.74410027
23406,8,3952,376.5406563,0.15,back-to-lexoo,2016/11/14,2017/09/29,2017/09/29,6,Property,0,0,132.3271449,24.74410027
23416,227,2187,941.3516407,0.15,first,2016/11/14,2016/11/28,2016/11/28,5,Corporate Law,0,0,132.3271449,24.74410027
23462,279,2183,403.4364174,0.15,first,2016/11/14,2016/11/28,2016/11/28,4,Intellectual Property,0,0,132.3271449,24.74410027
23474,165,2432,1110.794936,0.15,first,2016/11/14,2017/01/26,2017/01/26,7,Intellectual Property,0,0,132.3271449,24.74410027
23608,342,2143,1022.038924,0.15,first,2016/11/15,2016/11/18,2016/11/18,6,Property,0,0,132.3271449,24.74410027
23632,364,4441,177.5120237,0.15,back-to-lawyer,2016/11/16,2017/05/09,2017/12/12,8,Commercial Law,0,0,132.3271449,0
23632,364,3104,1153.828154,0.15,first,2016/11/16,2017/05/09,2017/05/09,8,Commercial Law,0,0,132.3271449,24.74410027
23632,364,3624,271.5933962,0.15,back-to-lawyer,2016/11/16,2017/05/09,2017/08/07,8,Commercial Law,0,0,132.3271449,0
5181,226,2172,371.161504,0.15,back-to-lexoo,2016/11/16,2016/11/23,2016/11/23,1,Employment,0,0,132.3271449,24.74410027
12091,279,2199,430.3321786,0.15,first,2016/11/16,2016/11/29,2016/11/29,6,Intellectual Property,0,0,132.3271449,24.74410027
23726,329,3252,1597.608213,0.15,back-to-lawyer,2016/11/17,2016/12/19,2017/05/31,6,Corporate Law,0,0,132.3271449,0
23726,329,2280,860.6643572,0.15,first,2016/11/17,2016/12/19,2016/12/19,6,Corporate Law,0,0,132.3271449,24.74410027
23900,8,2288,3335.074384,0.15,first,2016/11/19,2016/12/20,2016/12/20,5,Immigration,0,0,132.3271449,24.74410027
23994,404,4748,1398.57958,0.15,first,2016/11/21,2018/01/30,2018/01/30,4,Corporate Law,1,0,132.3271449,24.74410027
24046,342,2180,914.4558795,0.15,first,2016/11/21,2016/11/25,2016/11/25,6,Property,0,0,132.3271449,24.74410027
24122,319,2498,591.7067456,0.15,first,2016/11/22,2017/02/07,2017/02/07,2,Consumer,1,0,132.3271449,24.74410027
24130,132,2198,1075.830446,0.15,first,2016/11/22,2016/11/29,2016/11/29,5,Property,0,0,132.3271449,24.74410027
24152,342,2179,806.8728349,0.15,first,2016/11/22,2016/11/25,2016/11/25,4,Corporate Law,0,0,132.3271449,24.74410027
24254,155,2247,268.9576116,0.15,first,2016/11/23,2016/12/06,2016/12/06,2,Corporate Law,0,0,132.3271449,24.74410027
24262,280,2433,551.3631038,0.15,first,2016/11/23,2017/01/26,2017/01/26,4,Intellectual Property,0,0,132.3271449,24.74410027
24274,168,2435,3645.720426,0.15,first,2016/11/23,2017/01/26,2017/01/26,4,Intellectual Property,0,0,132.3271449,24.74410027
24324,155,3631,1290.996536,0.15,back-to-lawyer,2016/11/23,2016/12/21,2017/08/07,7,Corporate Law,0,0,132.3271449,0
24324,155,3205,580.9484411,0.15,back-to-lawyer,2016/11/23,2016/12/21,2017/05/30,7,Corporate Law,0,0,132.3271449,0
24324,155,2305,1721.328714,0.15,first,2016/11/23,2016/12/21,2016/12/21,7,Corporate Law,0,0,132.3271449,24.74410027
24324,155,3981,161.374567,0.15,back-to-lawyer,2016/11/23,2016/12/21,2017/10/04,7,Corporate Law,0,0,132.3271449,0
11161,324,2469,537.9152232,0.15,first,2016/11/24,2017/01/31,2017/01/31,4,Intellectual Property,0,0,132.3271449,24.74410027
24538,170,2244,1022.038924,0.15,first,2016/11/25,2016/12/05,2016/12/05,6,Corporate Law,0,0,132.3271449,24.74410027
24574,329,2251,322.7491339,0.15,first,2016/11/26,2016/12/06,2016/12/06,4,Corporate Law,0,0,132.3271449,24.74410027
24602,279,2245,215.1660893,0.15,first,2016/11/27,2016/12/06,2016/12/06,5,Intellectual Property,0,0,132.3271449,24.74410027
24620,335,2274,1452.371103,0.15,first,2016/11/28,2016/12/15,2016/12/15,5,Property,0,0,132.3271449,24.74410027
12107,404,2233,1452.371103,0.15,first,2016/11/28,2016/12/01,2016/12/01,6,Corporate Law,1,0,132.3271449,24.74410027
24676,144,3092,301.232525,0.15,back-to-lawyer,2016/11/28,2016/12/15,2017/05/05,5,Intellectual Property,0,0,132.3271449,0
24676,144,2272,301.232525,0.15,first,2016/11/28,2016/12/15,2016/12/15,5,Intellectual Property,0,0,132.3271449,24.74410027
24716,234,2329,1290.996536,0.15,first,2016/11/29,2017/01/06,2017/01/06,5,Property,0,0,132.3271449,24.74410027
24774,404,2289,1882.703281,0.15,first,2016/11/29,2016/12/20,2016/12/20,5,Funding/Shares,1,0,132.3271449,24.74410027
24820,301,2241,914.4558795,0.15,first,2016/11/29,2016/12/05,2016/12/05,4,Commercial Law,0,0,132.3271449,24.74410027
24820,301,3222,121.0309252,0.15,back-to-lawyer,2016/11/29,2016/12/05,2017/05/30,4,Commercial Law,0,0,132.3271449,0
24860,33,2267,833.768596,0.15,first,2016/11/30,2016/12/13,2016/12/13,4,IT & E-commerce,0,0,132.3271449,24.74410027
24860,33,2904,457.2279398,0.15,back-to-lawyer,2016/11/30,2016/12/13,2017/04/06,4,IT & E-commerce,0,0,132.3271449,0
24892,335,2232,645.4982679,0.15,first,2016/11/30,2016/12/01,2016/12/01,5,Property,0,0,132.3271449,24.74410027
24916,132,2452,1317.892297,0.15,first,2016/11/30,2017/01/31,2017/01/31,5,Property,0,0,132.3271449,24.74410027
24948,132,2268,224.1277569,0.15,first,2016/11/30,2016/12/14,2016/12/14,3,Corporate Law,0,0,132.3271449,24.74410027
25018,33,2371,706.0137305,0.15,back-to-lawyer,2016/12/01,2016/12/08,2017/01/13,4,IT & E-commerce,0,0,132.3271449,0
25018,33,2256,941.3516407,0.15,first,2016/12/01,2016/12/08,2016/12/08,4,IT & E-commerce,0,0,132.3271449,24.74410027
25038,279,2355,322.7491339,0.15,first,2016/12/01,2017/01/11,2017/01/11,6,Intellectual Property,0,0,132.3271449,24.74410027
22848,170,5106,537.9152232,0.15,back-to-lawyer,2016/12/02,2016/12/21,2018/03/04,5,IT & E-commerce,0,0,132.3271449,0
22848,170,2299,1022.038924,0.15,first,2016/12/02,2016/12/21,2016/12/21,5,IT & E-commerce,0,0,132.3271449,24.74410027
25112,238,2316,645.4982679,0.15,first,2016/12/02,2017/01/03,2017/01/03,4,Funding/Shares,0,0,132.3271449,24.74410027
25148,234,2721,2689.576116,0.15,first,2016/12/03,2017/03/17,2017/03/17,3,Corporate Law,0,0,132.3271449,24.74410027
25148,234,4644,806.8728349,0.15,back-to-lawyer,2016/12/03,2017/03/17,2018/01/18,3,Corporate Law,0,0,132.3271449,0
25214,170,2298,1022.038924,0.15,first,2016/12/05,2016/12/21,2016/12/21,4,Corporate Law,0,0,132.3271449,24.74410027
25236,301,2350,591.7067456,0.15,first,2016/12/05,2017/01/10,2017/01/10,4,IT & E-commerce,0,0,132.3271449,24.74410027
25290,132,2453,537.9152232,0.15,first,2016/12/05,2017/01/31,2017/01/31,4,Property,0,0,132.3271449,24.74410027
25290,132,3237,443.7800592,0.15,back-to-lawyer,2016/12/05,2017/01/31,2017/05/31,4,Property,0,0,132.3271449,0
25322,155,2249,322.7491339,0.15,first,2016/12/06,2016/12/06,2016/12/06,3,Funding/Shares,0,0,132.3271449,24.74410027
25322,155,2442,161.374567,0.15,back-to-lawyer,2016/12/06,2016/12/06,2017/01/27,3,Funding/Shares,0,0,132.3271449,0
25322,155,2636,161.374567,0.15,back-to-lawyer,2016/12/06,2016/12/06,2017/02/28,3,Funding/Shares,0,0,132.3271449,0
25328,170,2467,376.5406563,0.15,first,2016/12/06,2017/01/31,2017/01/31,4,Commercial Law,0,0,132.3271449,24.74410027
25482,404,2385,1506.162625,0.15,first,2016/12/07,2017/01/18,2017/01/18,5,Corporate Law,1,0,132.3271449,24.74410027
8091,301,2313,645.4982679,0.15,first,2016/12/07,2016/12/29,2016/12/29,3,Commercial Law,0,0,132.3271449,24.74410027
25500,301,2419,430.3321786,0.15,first,2016/12/07,2017/01/25,2017/01/25,6,IT & E-commerce,0,0,132.3271449,24.74410027
25528,33,2287,564.8109844,0.15,first,2016/12/07,2016/12/20,2016/12/20,4,IT & E-commerce,0,0,132.3271449,24.74410027
25528,33,2359,423.6082383,0.15,back-to-lawyer,2016/12/07,2016/12/20,2017/01/11,4,IT & E-commerce,0,0,132.3271449,0
25554,170,2466,1344.788058,0.15,first,2016/12/08,2017/01/31,2017/01/31,5,Corporate Law,0,0,132.3271449,24.74410027
25554,170,5806,268.9576116,0.15,back-to-lawyer,2016/12/08,2017/01/31,2018/06/05,5,Corporate Law,0,0,132.3271449,0
25572,33,2321,521.7777666,0.15,first,2016/12/08,2017/01/04,2017/01/04,5,IT & E-commerce,0,0,132.3271449,24.74410027
25598,156,2450,1721.328714,0.15,first,2016/12/08,2017/01/31,2017/01/31,3,Intellectual Property,0,0,132.3271449,24.74410027
25648,118,2269,268.9576116,0.15,first,2016/12/08,2016/12/14,2016/12/14,3,Corporate Law,0,0,132.3271449,24.74410027
25660,404,2381,1022.038924,0.15,first,2016/12/09,2017/01/18,2017/01/18,4,Funding/Shares,1,0,132.3271449,24.74410027
25676,144,4088,134.4788058,0.15,back-to-lawyer,2016/12/09,2017/05/12,2017/10/24,6,Intellectual Property,0,0,132.3271449,0
25676,144,3135,484.1237009,0.15,first,2016/12/09,2017/05/12,2017/05/12,6,Intellectual Property,0,0,132.3271449,24.74410027
25688,132,2454,1344.788058,0.15,first,2016/12/09,2017/01/31,2017/01/31,3,Property,0,0,132.3271449,24.74410027
21951,402,2448,268.9576116,0.2,first,2016/12/09,2017/01/30,2017/01/30,2,Financial Services,0,1,691.7589771,72.08063992
21951,402,3459,376.5406563,0.2,back-to-lawyer,2016/12/09,2017/01/30,2017/07/07,2,Financial Services,0,1,691.7589771,0
21951,402,5004,537.9152232,0.2,back-to-lawyer,2016/12/09,2017/01/30,2018/02/23,2,Financial Services,0,1,691.7589771,0
21951,402,3769,313.8197412,0.2,back-to-lawyer,2016/12/09,2017/01/30,2017/08/31,2,Financial Services,0,1,691.7589771,0
21951,402,4396,537.9152232,0.2,back-to-lawyer,2016/12/09,2017/01/30,2017/12/01,2,Financial Services,0,1,691.7589771,0
21951,402,3770,62.72091503,0.2,back-to-lawyer,2016/12/09,2017/01/30,2017/08/31,2,Financial Services,0,1,691.7589771,0
21951,402,2679,268.9576116,0.2,back-to-lawyer,2016/12/09,2017/01/30,2017/03/09,2,Financial Services,0,1,691.7589771,0
9429,32,2348,268.9576116,0.15,first,2016/12/09,2017/01/09,2017/01/09,5,Intellectual Property,0,0,132.3271449,24.74410027
9429,32,5282,229.1518851,0.15,back-to-lawyer,2016/12/09,2017/01/09,2018/03/27,5,Intellectual Property,0,0,132.3271449,0
9429,32,5784,484.1237009,0.15,back-to-lawyer,2016/12/09,2017/01/09,2018/06/01,5,Intellectual Property,0,0,132.3271449,0
