Customer ID,Purchase Amount,Button Version
1013,106.5109419,green
2533,76.74620513,red
2170,56.32670619,red
199,109.1159982,green
1883,52.23349019,red
3092,97.26413025,red
1453,92.05320682,green
1099,83.35376266,green
832,87.52098182,green
2500,75.93717641,red
974,93.88317249,green
930,83.34315586,green
2738,117.7566649,red
2320,116.8432319,red
1538,66.69082716,green
2626,108.0487268,red
416,75.9518876,green
283,120.3754284,green
1781,103.1661175,red
1284,83.4297403,green
1185,79.40054263,green
1020,118.6249403,green
1429,94.29753824,green
402,79.48167268,green
2873,76.29883095,red
2478,88.31421325,red
232,47.87334888,green
1327,102.2681567,green
1445,106.8502283,green
961,74.39623149,green
129,58.61255309,green
1153,87.94749097,green
949,86.39276786,green
1715,107.8242477,red
2824,98.46187476,red
2219,85.15918807,red
2024,55.15398716,red
1388,73.26114472,green
678,33.27406149,green
1696,97.15347324,red
480,86.4653471,green
2702,117.0491373,red
762,88.19103889,green
950,70.20840011,green
2362,74.88061285,red
236,87.38405316,green
1500,77.90368959,green
318,103.0903595,green
352,71.14898913,green
2976,106.432141,red
889,119.3760572,green
519,49.83414051,green
1277,100.8296202,green
2182,111.0927602,red
2381,109.7301656,red
987,92.37036505,green
2075,83.90097222,red
1365,91.71851304,green
1702,106.5906978,red
821,96.53195475,green
1717,99.58155752,red
785,85.61513385,green
2416,92.79868953,red
2746,54.78249679,red
1748,61.33104835,red
1661,108.8439015,red
2892,74.7057755,red
1600,114.6064067,green
3105,92.96821294,red
1980,86.64346972,red
363,92.30036856,green
1226,113.2622118,green
1181,91.96937418,green
2564,105.1458618,red
2073,115.3713414,red
1509,63.35052556,green
1880,112.9752371,red
278,109.860635,green
253,68.89937483,green
2047,80.40213345,red
896,62.10692798,green
688,94.06073131,green
3009,110.7834473,red
1909,91.51697885,red
374,111.8040355,green
292,87.52774366,green
1685,89.70171854,red
2998,77.23776685,red
2146,53.08606987,red
2495,112.1981318,red
1063,81.62343526,green
1779,131.0100648,red
651,58.68842954,green
2238,74.66038296,red
1208,93.52521192,green
2036,86.63422415,red
1340,104.0974648,green
1704,119.1752603,red
1897,77.65922463,red
2862,111.1468592,red
1671,106.1650331,red
738,75.27621834,green
1817,71.70606016,red
1543,43.56796176,green
2749,55.91820037,red
2142,102.7000974,red
1958,102.0931073,red
2011,89.1531007,red
1890,67.81251243,red
918,122.004946,green
2690,73.59491236,red
2794,99.30585063,red
847,129.3565787,green
1659,93.22984832,red
2160,42.76443569,red
920,63.05113967,green
3085,114.2378086,red
1562,55.40227863,green
1697,76.74036749,red
1515,86.61444513,green
2523,88.30852348,red
1577,94.93547426,green
2447,151.0707215,red
400,117.645048,green
1069,82.20481912,green
2868,99.56260403,red
1759,95.13159443,red
2377,132.1011826,red
344,113.6059111,green
2672,93.68437121,red
1784,139.2079376,red
1984,87.02512951,red
1852,92.16878924,red
1884,85.56430103,red
1262,76.7265063,green
478,69.56819406,green
445,80.73380524,green
1278,70.23598973,green
2585,114.0599137,red
590,76.53441508,green
475,95.87499921,green
2543,113.9830635,red
346,92.37983011,green
1265,92.25472519,green
2233,80.64289365,red
1625,94.00924315,red
1180,58.3231766,green
2825,100.8409464,red
3034,115.1551356,red
2124,117.3787252,red
1545,88.6101033,green
2445,113.9850276,red
1305,108.5228198,green
2247,92.33613644,red
2220,76.15662768,red
450,75.57822984,green
2476,93.11078854,red
883,101.0354652,green
2835,97.79497504,red
1771,80.27942545,red
2038,65.36886606,red
2726,72.6370297,red
2745,96.24858403,red
645,145.3957441,green
1911,71.96006192,red
1274,68.87775567,green
2273,96.3389371,red
1062,114.3196935,green
427,91.23575446,green
339,77.82427433,green
2285,83.42261463,red
509,68.0403057,green
2081,89.23149818,red
1710,66.384699,red
2961,109.2230861,red
623,112.3662317,green
807,96.45811362,green
2439,83.52679228,red
1903,69.17241425,red
1306,79.81325473,green
447,94.13158413,green
1746,110.2770354,red
2681,92.90635033,red
2376,90.97788689,red
2332,127.0656038,red
472,71.72183513,green
2033,84.87831731,red
1078,107.2212978,green
2432,90.33367861,red
287,113.3842912,green
1196,88.8304916,green
525,101.604305,green
1648,110.3510735,red
1497,85.49749559,green
1629,81.52695851,red
2479,89.40999815,red
2264,120.903787,red
1877,73.15431463,red
2518,98.68931738,red
2118,84.40562401,red
1556,62.96258377,green
2661,89.45531682,red
2178,90.51403959,red
2296,95.50318228,red
1173,76.47883565,green
1818,116.4147965,red
2249,109.1062284,red
1040,114.5913859,green
1617,85.18761578,red
2345,114.1409072,red
2261,75.59045643,red
909,91.86295396,green
864,86.76109982,green
2841,111.79722,red
359,124.1809573,green
1267,92.36419723,green
2826,110.8790709,red
1901,73.02263569,red
2128,73.52848826,red
2831,96.75538141,red
1653,93.53465452,red
2886,97.09900258,red
2195,143.740354,red
255,71.95258863,green
2624,103.7508753,red
238,96.16920901,green
1990,87.91727747,red
1164,98.02304766,green
1369,104.2220362,green
1993,88.24044815,red
2367,102.3786357,red
2156,62.70459388,red
1100,124.0978648,green
2235,71.28023863,red
2658,87.06702399,red
2635,88.70181485,red
3017,98.20310795,red
485,72.75159057,green
311,67.69551704,green
145,92.1733186,green
337,81.92253359,green
712,85.77594719,green
1773,83.24028069,red
2608,81.25159643,red
2358,117.8484512,red
2570,100.8232716,red
1750,49.76469185,red
2699,88.46564296,red
2141,112.1059788,red
1235,83.94774902,green
120,102.7452776,green
1542,90.87676422,green
1089,89.0975135,green
673,128.7005254,green
890,80.8312513,green
1558,96.96117071,green
1857,62.50464437,red
2168,102.7631483,red
301,79.78682595,green
2798,59.52576016,red
1527,82.40087945,green
710,99.92667597,green
2216,105.1117485,red
1628,95.59009654,red
1036,66.91319568,green
197,70.68943399,green
1874,89.22662564,red
1680,101.7813548,red
2900,118.2855799,red
1664,128.2418536,red
1010,109.5732249,green
2887,75.98855144,red
1631,102.7381775,red
483,27.38685801,green
1954,96.36326783,red
2006,107.128707,red
951,135.3426398,green
2133,86.37165418,red
2313,82.07436451,red
1882,105.5737949,red
1565,84.39887946,green
1206,102.5645496,green
2268,64.58376074,red
1044,92.18433925,green
2978,92.68579658,red
2109,75.96913563,red
654,79.85662562,green
151,98.24699473,green
494,107.7483948,green
340,93.34187143,green
1000,90.1802949,green
2350,61.22044992,red
1008,92.51011518,green
307,60.57948935,green
300,93.87103447,green
2846,68.32535975,red
2380,69.61601832,red
3003,24.95065939,red
1611,129.268284,green
735,73.74694393,green
2242,93.87087827,red
836,95.30350056,green
1219,75.37687434,green
1491,92.8265692,green
618,64.4147404,green
2792,116.0354763,red
554,104.2849005,green
825,73.13798576,green
1377,70.21311498,green
275,87.84126437,green
576,84.71513217,green
720,62.48779307,green
432,72.99698202,green
118,83.52681859,green
2130,86.429929,red
418,110.3461522,green
1873,82.01237119,red
1215,112.8650956,green
454,85.92260307,green
1559,132.6085344,green
2437,97.65749916,red
1608,50.79947689,green
1433,79.79233239,green
2790,108.2434972,red
2082,96.60337324,red
1295,74.94704383,green
2212,84.41754075,red
121,92.60036212,green
916,75.53385465,green
1463,104.0729504,green
2274,60.16771722,red
549,87.2163662,green
2137,87.59881068,red
2222,83.40580479,red
1191,112.1980695,green
380,84.57305924,green
322,141.6179537,green
854,109.447938,green
1526,70.6617374,green
2796,79.65274593,red
2915,108.6781983,red
1106,68.38423787,green
2926,50.05944375,red
2429,73.41161858,red
2058,97.22119766,red
2052,98.75643921,red
692,52.87795592,green
2730,52.78387746,red
457,100.3925001,green
780,90.51481569,green
1447,75.17601847,green
225,76.89899561,green
1480,81.2033459,green
1356,102.8640895,green
804,98.563352,green
2650,111.3570021,red
586,82.33481126,green
1464,97.130153,green
2215,66.20354587,red
893,100.0249245,green
2167,59.92996061,red
2098,110.6486237,red
449,78.01199919,green
252,101.6031151,green
2573,67.95440205,red
1850,65.2921678,red
907,117.9919609,green
2223,73.49471877,red
2501,98.25020593,red
2461,103.9411288,red
2574,98.83162147,red
2545,84.61452906,red
1242,118.2860419,green
1570,77.89281622,green
302,90.88289468,green
1454,135.1079022,green
2597,122.3168794,red
1417,80.59130031,green
1636,110.5154171,red
453,89.80342343,green
3071,84.6807566,red
2988,68.73535103,red
2013,74.34054142,red
